"	",baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Gm10036",491.9852132,5.103302663,0.307232036,16.61058113,5.84E-62,6.95E-58
"	As3mt",1358.77029,3.331753626,0.230585467,14.44910502,2.54E-47,1.51E-43
"	Tnfrsf25",609.050579,5.171775375,0.372740045,13.87501944,8.98E-44,3.56E-40
"	Klk1b9",137.9953398,6.331257655,0.499440664,12.67669637,7.96E-37,2.37E-33
"	Gm13225",427.2586456,4.840403246,0.382455986,12.65610533,1.04E-36,2.46E-33
"	Cx3cr1",1147.782306,2.502610748,0.204443347,12.24109657,1.87E-34,3.72E-31
"	Smad3",811.9300723,1.856099377,0.167477085,11.08270649,1.52E-28,2.26E-25
"	Tcf7",3285.221274,3.432722209,0.309536077,11.08989376,1.40E-28,2.26E-25
"	P2rx7",157.7714763,4.860744439,0.462396221,10.51207649,7.60E-26,1.00E-22
"	Gzmm",1768.799232,3.604695594,0.364261166,9.895909675,4.34E-23,4.69E-20
"	Cd40lg",336.1922875,4.201740648,0.434068348,9.67990563,3.67E-22,3.36E-19
"	Samd3",392.5847639,3.170935421,0.344351718,9.208420506,3.31E-20,2.46E-17
"	Borcs7",2598.07513,1.505087199,0.165503245,9.09400416,9.55E-20,6.68E-17
"	Gm36981",1488.695247,3.422651635,0.381472257,8.972216395,2.91E-19,1.82E-16
"	Klrb1f",530.1177398,2.849619982,0.328768445,8.667559262,4.41E-18,2.63E-15
"	Ubxn11",322.7781723,2.864244342,0.345030839,8.301415455,1.03E-16,5.32E-14
"	1700027F09Rik",71.56268667,3.732514716,0.462845007,8.064286453,7.37E-16,3.37E-13
"	Rab37",702.7356879,1.672955083,0.207869388,8.048107018,8.41E-16,3.71E-13
"	Heg1",342.4969288,1.574987709,0.197439123,7.977080169,1.50E-15,6.37E-13
"	Trat1",412.3763119,3.078588217,0.387128723,7.952363214,1.83E-15,7.51E-13
"	Itgad",212.5390343,2.414746151,0.308122314,7.836972672,4.62E-15,1.77E-12
"	Pld4",97.25059756,3.557459032,0.456744773,7.788724132,6.77E-15,2.52E-12
"	Cd84",2743.963689,1.386151546,0.178378629,7.770838665,7.80E-15,2.81E-12
"	Tnfrsf26",1029.422675,2.18141993,0.28107731,7.760925037,8.43E-15,2.95E-12
"	Tespa1",920.5354344,2.461623991,0.331272867,7.430804734,1.08E-13,3.67E-11
"	Cnbd2",42.43388816,3.263739454,0.443817086,7.353794073,1.93E-13,6.37E-11
"	Apobec1",199.6816412,1.81902661,0.251479468,7.23330069,4.71E-13,1.44E-10
"	Pde6d",610.5375458,1.813734672,0.251370655,7.215379497,5.38E-13,1.60E-10
"	Asap1",923.642608,1.452456625,0.202448866,7.174436958,7.26E-13,2.11E-10
"	Nsg2",198.9583713,3.265876565,0.456505387,7.154081113,8.42E-13,2.39E-10
"	Pdcd4",922.6172694,1.636765861,0.229583369,7.129287578,1.01E-12,2.79E-10
"	S1pr5",911.5816602,2.484469684,0.34899906,7.118843486,1.09E-12,2.94E-10
"	Naga",138.4122791,1.736768977,0.244265944,7.110156029,1.16E-12,3.06E-10
"	AB124611",444.1587867,1.51914545,0.214723687,7.074885273,1.50E-12,3.87E-10
"	Fas",1234.777633,1.412400541,0.200499795,7.044398914,1.86E-12,4.72E-10
"	Nod1",815.6075254,1.561105723,0.22383937,6.974223175,3.08E-12,7.62E-10
"	Dpy19l3",289.2666441,2.089459199,0.30014251,6.961557016,3.37E-12,8.17E-10
"	Tnfsf8",525.7955321,2.351170369,0.342488171,6.864968099,6.65E-12,1.55E-09
"	Dapl1",283.8494317,3.593302152,0.527667787,6.809781149,9.77E-12,2.24E-09
"	Ttc39c",524.9343342,1.737335369,0.256379188,6.776429008,1.23E-11,2.77E-09
"	Ifit1bl1",1917.765519,1.71701815,0.254452422,6.747894696,1.50E-11,3.25E-09
"	Nucb2",48.55639597,3.130768074,0.46802614,6.68930174,2.24E-11,4.76E-09
"	Metrnl",106.2750773,2.752158624,0.415845548,6.61822313,3.64E-11,7.46E-09
"	Ifi27l2a",31263.52019,1.435611821,0.217502647,6.600433793,4.10E-11,8.23E-09
"	Mgst2",3057.415163,1.699220808,0.258027767,6.585418409,4.54E-11,8.85E-09
"	Evl",89.76317965,2.872002686,0.438475526,6.549972617,5.75E-11,1.09E-08
"	1600014C10Rik",636.1773071,1.372144162,0.212262908,6.464361466,1.02E-10,1.89E-08
"	Aicda",64.37658395,3.442030813,0.534811767,6.43596687,1.23E-10,2.25E-08
"	Fcgr2b",600.9272792,2.255901397,0.352854144,6.393297159,1.62E-10,2.90E-08
"	Klk1b11",33.47162885,4.393236564,0.68777877,6.387572215,1.69E-10,2.95E-08
"	H2-K1",29383.75521,0.78368255,0.123068397,6.367861865,1.92E-10,3.21E-08
"	Apobec2",1014.686681,2.185901112,0.34475684,6.340414051,2.29E-10,3.79E-08
"	Gm28809",241.5133468,2.433310286,0.384459032,6.329179666,2.46E-10,4.02E-08
"	Tm6sf1",784.9019856,2.885668201,0.461420707,6.253876688,4.00E-10,6.35E-08
"	Dennd2d",1418.598489,0.95029369,0.15275521,6.221023119,4.94E-10,7.63E-08
"	Dhrs3",70.22830238,3.171056469,0.513780337,6.172008234,6.74E-10,1.02E-07
"	Snap47",331.7017381,2.361356678,0.383478288,6.157732392,7.38E-10,1.10E-07
"	Rnf157",114.9046741,1.976984851,0.321956154,6.140540642,8.22E-10,1.20E-07
"	Slc9a4",13.29118686,4.391624225,0.720702974,6.093528659,1.10E-09,1.58E-07
"	Tspan32",1988.684635,1.695966148,0.279095832,6.076644473,1.23E-09,1.74E-07
