"	",baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Ptpn4",1501.438292,-1.36221103,0.134102529,-10.15798168,3.05E-24,3.63E-21
"	Ccr2",6962.704707,-2.359244627,0.243163898,-9.702281639,2.95E-22,2.92E-19
"	Gm13157",540.8516043,-2.290074395,0.24348795,-9.405288428,5.19E-21,4.41E-18
"	Il18r1",2388.66459,-1.97719435,0.213582063,-9.257305224,2.10E-20,1.66E-17
"	Slc30a4",281.4667205,-2.514546932,0.27892527,-9.015127726,1.97E-19,1.30E-16
"	Swap70",251.2262575,-2.524522684,0.296695012,-8.508814052,1.76E-17,9.96E-15
"	Nebl",547.3132539,-2.297176062,0.273281665,-8.405891638,4.25E-17,2.30E-14
"	Vps50",446.8122306,-1.741692557,0.210865856,-8.259718254,1.46E-16,7.24E-14
"	Gcnt1",91.4696524,-3.528222352,0.430908417,-8.187870593,2.66E-16,1.27E-13
"	Gm13139",80.20335073,-3.510350835,0.443328513,-7.918170692,2.41E-15,9.56E-13
"	Lpgat1",572.2194999,-1.307565729,0.179806027,-7.272090654,3.54E-13,1.14E-10
"	Larp1b",355.4566339,-1.430734066,0.197546296,-7.242525411,4.40E-13,1.38E-10
"	Agfg1",2331.585998,-1.004853125,0.14488254,-6.935639885,4.04E-12,9.62E-10
"	Klf8",135.885351,-2.645662652,0.391551867,-6.756863832,1.41E-11,3.11E-09
"	Mef2a",894.8301557,-1.04149958,0.155962179,-6.677898348,2.42E-11,5.06E-09
"	Armcx4",66.11604363,-3.022765238,0.458091441,-6.598606669,4.15E-11,8.23E-09
"	Hook1",421.902795,-1.772883062,0.270285691,-6.559293073,5.41E-11,1.04E-08
"	Marveld2",105.4936226,-2.719896696,0.425479289,-6.392547807,1.63E-10,2.90E-08
"	Efhd2",1789.778978,-0.829951655,0.130095899,-6.37953743,1.78E-10,3.06E-08
"	Sirt1",943.2502244,-1.34347623,0.210739913,-6.375044055,1.83E-10,3.11E-08
"	P2ry12",406.0698641,-2.304225255,0.368275218,-6.256802371,3.93E-10,6.32E-08
"	Bspry",179.3358011,-1.851197005,0.296531263,-6.242839252,4.30E-10,6.73E-08
"	Gm19261",378.0137975,-1.596197277,0.257678136,-6.194539069,5.85E-10,8.92E-08
"	Hsph1",2046.405144,-1.398769501,0.227844311,-6.139146055,8.30E-10,1.20E-07
"	Fam3c",959.6318731,-1.118516563,0.185184101,-6.0400248,1.54E-09,2.08E-07
"	Sp4",1270.528936,-1.111558259,0.183984689,-6.041580242,1.53E-09,2.08E-07
"	Ngly1",1828.670069,-0.943301488,0.1562957,-6.035364289,1.59E-09,2.12E-07
"	Tle1",95.42962941,-2.260333907,0.376617265,-6.00167363,1.95E-09,2.47E-07
"	Entpd5",639.6053771,-1.134139273,0.190101249,-5.965974852,2.43E-09,2.95E-07
"	P2ry10",1364.319338,-1.28297045,0.214996,-5.967415441,2.41E-09,2.95E-07
"	Cd55",382.2289673,-1.670131265,0.280655168,-5.950830244,2.67E-09,3.21E-07
"	Mbtps2",321.0262864,-1.256094401,0.21256839,-5.909130701,3.44E-09,4.01E-07
"	Reck",396.6368038,-1.699409587,0.288433964,-5.89184977,3.82E-09,4.37E-07
"	Eif2ak3",330.3919978,-1.550220879,0.26524773,-5.844426569,5.08E-09,5.60E-07
