"	",baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Ccr2",6962.704707,-3.098758068,0.241498209,-12.83139153,1.09E-37,3.60E-34
"	Ptpn4",1501.438292,-1.697471223,0.134484435,-12.62206454,1.60E-36,4.20E-33
"	Cx3cr1",1147.782306,-2.456112382,0.219136265,-11.20815113,3.72E-29,8.15E-26
"	Id2",52225.51403,-2.266962879,0.210306347,-10.77933646,4.31E-27,8.10E-24
"	Tktl1",79.28581065,-4.825966769,0.454812283,-10.61089805,2.65E-26,4.36E-23
"	Anxa1",8242.255919,-2.811617316,0.271425249,-10.3587169,3.82E-25,5.58E-22
"	Wdr95",1026.957524,-3.285855036,0.328405798,-10.00547205,1.44E-23,1.90E-20
"	Gzma",104339.1645,-2.405092707,0.247904621,-9.701685647,2.97E-22,3.55E-19
"	Gzmb",32626.56639,-3.265116593,0.339811798,-9.608602798,7.35E-22,8.06E-19
"	Itgax",1089.236047,-2.149324361,0.231990711,-9.264700092,1.96E-20,1.98E-17
"	Gm13157",540.8516043,-2.139440666,0.239840435,-8.920266792,4.65E-19,4.37E-16
"	Gm4208",79.7258896,-3.428142381,0.401648303,-8.535184534,1.40E-17,1.02E-14
"	Itga1",310.0233137,-2.738550593,0.323700559,-8.460135504,2.67E-17,1.85E-14
"	Hrsp12",1941.757668,-1.06893155,0.128271453,-8.333354972,7.86E-17,4.70E-14
"	Cript",9768.485536,-1.10643846,0.139951385,-7.905877189,2.66E-15,1.30E-12
"	Fasl",3610.248708,-3.244696337,0.418623433,-7.750871263,9.13E-15,4.00E-12
"	Sytl2",538.4276318,-1.755085426,0.227193712,-7.72506162,1.12E-14,4.74E-12
"	AA467197",493.9310325,-2.772824222,0.36032354,-7.695373498,1.41E-14,5.57E-12
"	Dynll1",10751.07673,-1.302422113,0.169159903,-7.699354804,1.37E-14,5.57E-12
"	Glrx",2660.134455,-1.827160727,0.238733906,-7.653545156,1.96E-14,7.14E-12
"	Rasl11a",95.08220908,-2.469492922,0.323742005,-7.627965725,2.38E-14,8.48E-12
