"	",baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Ptpn4",1501.438292,-1.188747882,0.133662989,-8.893620388,5.91E-19,1.79E-15
"	Ccr2",6962.704707,-1.986511839,0.24126414,-8.233763376,1.81E-16,4.12E-13
"	Hsph1",2046.405144,-1.679917418,0.229748323,-7.311989901,2.63E-13,2.81E-10
"	Gm13157",540.8516043,-1.751055626,0.241965316,-7.236804252,4.59E-13,4.20E-10
"	Gm20559",742.237959,-1.155759102,0.187562389,-6.161998183,7.18E-10,4.35E-07
"	Itgax",1089.236047,-1.377965952,0.230146243,-5.987349313,2.13E-09,1.11E-06
"	Gm13139",80.20335073,-2.790578029,0.467303556,-5.97166016,2.35E-09,1.19E-06
"	Gm4208",79.7258896,-2.37535345,0.400654691,-5.928679996,3.05E-09,1.50E-06
"	Swap70",251.2262575,-1.614777484,0.290924055,-5.550512083,2.85E-08,9.76E-06
"	Tktl1",79.28581065,-2.25454614,0.407093007,-5.538159836,3.06E-08,1.03E-05
"	Efhd2",1789.778978,-0.724148124,0.131175556,-5.520450208,3.38E-08,1.10E-05
"	Slc15a2",145.2111875,-2.402449497,0.438034749,-5.484609388,4.14E-08,1.28E-05
"	S100a6",36165.6957,-1.079655512,0.197181171,-5.475449345,4.36E-08,1.32E-05
"	Padi2",120.4726694,-1.525724987,0.278950369,-5.469521306,4.51E-08,1.34E-05
"	Thy1",3959.050435,-1.031505386,0.189373862,-5.446925871,5.12E-08,1.50E-05
"	Gm26614",50.00221316,-2.475187357,0.474917948,-5.211821052,1.87E-07,4.20E-05
"	Hrsp12",1941.757668,-0.648132592,0.128278902,-5.052526832,4.36E-07,9.10E-05
"	Galnt3",490.5575213,-1.658334226,0.328720813,-5.044810552,4.54E-07,9.27E-05
"	Ddx28",216.7218312,-1.119540584,0.22629734,-4.947210525,7.53E-07,0.000147048
"	Il7r",1630.413365,-1.30474874,0.264973722,-4.924068442,8.48E-07,0.000162076
"	Col23a1",26.16698776,-2.454911846,0.501104745,-4.898999401,9.63E-07,0.000178547
"	Itga1",310.0233137,-1.536935769,0.317385787,-4.842484552,1.28E-06,0.000230616
"	Txnip",1287.240489,-0.889682356,0.183952411,-4.836481093,1.32E-06,0.000235358
"	AA467197",493.9310325,-1.732849347,0.358731492,-4.830491286,1.36E-06,0.000240195
"	1700017B05Rik",300.7379069,-1.186718729,0.248846454,-4.768879395,1.85E-06,0.000314498
"	Gm15518",104.4088538,-1.482587889,0.313460412,-4.729745226,2.25E-06,0.000367885
"	Errfi1",398.4848301,-1.060845913,0.226228253,-4.689272448,2.74E-06,0.000429349
"	Gm43775",132.1360888,-1.330219481,0.287838737,-4.62140535,3.81E-06,0.000586744
"	Hip1",470.471528,-0.894933738,0.193994996,-4.613179505,3.97E-06,0.00060533
"	F2r",1103.018767,-0.806940394,0.175629702,-4.594555395,4.34E-06,0.000651047
"	Id2",52225.51403,-0.959197118,0.210283816,-4.561440526,5.08E-06,0.000750286
"	1810037I17Rik",14064.5108,-0.68007101,0.149243396,-4.556791293,5.19E-06,0.000754806
"	Acsbg1",364.5484274,-0.979069433,0.214847254,-4.557048851,5.19E-06,0.000754806
"	Xcr1",134.6786018,-1.734154144,0.380912953,-4.552625822,5.30E-06,0.000763802
"	Prkd3",733.2825605,-0.714273777,0.158928339,-4.494313484,6.98E-06,0.000967803
"	Emp1",1084.66165,-0.897783658,0.200033071,-4.488176144,7.18E-06,0.000986708
"	Gramd1a",716.9812547,-0.921088158,0.207653554,-4.43569657,9.18E-06,0.0012441
"	Amica1",450.0452573,-1.684288888,0.381401513,-4.416051928,1.01E-05,0.001342606
"	Anxa1",8242.255919,-1.191142496,0.271150826,-4.392914872,1.12E-05,0.001455887
"	Sub1",115738.4357,-0.752570138,0.174571711,-4.310951274,1.63E-05,0.002036406
"	Sgk1",2274.156409,-1.004048442,0.233088227,-4.307589688,1.65E-05,0.002053431
"	Prf1",838.1433595,-1.008949269,0.235366435,-4.286716871,1.81E-05,0.00224076
"	Tomm5",4327.161987,-0.483076035,0.112821628,-4.281767989,1.85E-05,0.002275709
"	H2-Q10",716.9703181,-0.936877396,0.21908381,-4.276342443,1.90E-05,0.002316207
"	Nhsl2",99.75192354,-1.385328965,0.324357656,-4.270992039,1.95E-05,0.002356671
"	Nrp1",1016.220536,-0.964979425,0.226426702,-4.261773979,2.03E-05,0.00243977
"	Ier3",91.75772669,-1.563470111,0.367689339,-4.252149697,2.12E-05,0.002530292
"	Cd55",382.2289673,-1.123197573,0.26597673,-4.222916692,2.41E-05,0.002808134
"	Dock5",699.276131,-0.651958985,0.154356177,-4.223731095,2.40E-05,0.002808134
"	Itgam",294.9698263,-1.560492226,0.373022995,-4.183367372,2.87E-05,0.003240621
"	Sema4a",1070.836592,-0.811136412,0.195357663,-4.152058331,3.29E-05,0.003649595
"	Fam160a2",175.87325,-1.201472722,0.291007642,-4.128663816,3.65E-05,0.003954626
"	Rell1",132.6581019,-1.366256947,0.331182135,-4.125394468,3.70E-05,0.003954626
"	Ccdc180",151.2557647,-1.594456283,0.391797425,-4.069593574,4.71E-05,0.004860709
"	Dgkh",52.36386851,-1.698839483,0.419427635,-4.050375655,5.11E-05,0.005189251
"	P2ry12",406.0698641,-1.469159141,0.365143583,-4.023510778,5.73E-05,0.005786255
"	Slc2a3",795.5626097,-0.642751317,0.160993179,-3.99241335,6.54E-05,0.006502798
"	Tspan2",362.7652743,-1.165387358,0.291928819,-3.992025732,6.55E-05,0.006502798
"	Abracl",30611.60252,-0.659872735,0.165569196,-3.985480109,6.73E-05,0.006648372
"	Enpp4",254.022571,-1.070357239,0.271156985,-3.947371073,7.90E-05,0.007594127
"	Paqr7",64.61293871,-1.617460247,0.41174256,-3.928329014,8.55E-05,0.008050778
"	Atp2b4",735.1444664,-0.617208504,0.157357274,-3.922338556,8.77E-05,0.008211109
"	Trdv4",89.5737214,-1.726097894,0.441557922,-3.909108649,9.26E-05,0.00849877
"	Gm28942",36.7953956,-2.493730546,0.64107349,-3.889929292,0.000100273,0.009017163
"	Kcnq1",2.276939256,-2.689582654,0.692087359,-3.886189539,0.00010183,0.009034124
"	Rasl11a",95.08220908,-1.2168164,0.31313681,-3.885893839,0.000101954,0.009034124
"	Tnfrsf1b",563.921847,-0.838244174,0.215643948,-3.88716763,0.000101421,0.009034124
"	Kbtbd3",1201.135999,-0.620446031,0.162161513,-3.826099174,0.00013019,0.011369706
"	Maoa",43.12562827,-2.281067557,0.596570398,-3.823635172,0.000131498,0.01142904
"	Kcnk6",23.38552902,-2.204790893,0.577483548,-3.817928495,0.000134577,0.011640903
"	Slco3a1",772.1025219,-0.911102161,0.23905992,-3.811187429,0.000138301,0.011906327
"	Adam8",123.9799886,-1.494463824,0.392450917,-3.808027344,0.00014008,0.012002591
