gene_name,,,,,,
"	Gm13225",,,,,,
"	Gm10036",,,,,,
"	P2rx7",,,,,,
"	St6gal1",,,,,,
"	Asap1",,,,,,
"	Ckb",,,,,,
"	Cd22",,,,,,
"	S100a9",,,,,,
"	Iglc2",,,,,,
"	Gm14718",,,,,,
"	Izumo1r",,,,,,
"	Tnfaip3",,,,,,
"	Iglc3",,,,,,
"	Il2",,,,,,
"	Pdzk1ip1",,,,,,
"	A630023P12Rik",,,,,,
"	Dennd2d",,,,,,
"	Tspan3",,,,,,
"	Tmem108",,,,,,
"	H2-Aa",,,,,,
"	Cd200",,,,,,
"	Adgrg5",,,,,,
"	Cpm",,,,,,
"	Klk1b27",,,,,,
"	Lipa",,,,,,
"	Klk1b9",,,,,,
"	Rnf157",,,,,,
"	Nr4a1",,,,,,
"	Etv6",,,,,,
"	Tmem2",,,,,,
"	Fam101b",,,,,,
"	Trerf1",,,,,,
"	Trib2",,,,,,
"	Il6ra",,,,,,
"	Nupr1",,,,,,
"	Cnr2",,,,,,
"	Tacstd2",,,,,,
"	Il6st",,,,,,
"	Ryr1",,,,,,
"	Nr4a2",,,,,,
"	Fam46c",,,,,,
"	Ms4a1",,,,,,
"	Dapl1",,,,,,
"	H2-Ab1",,,,,,
"	Junb",,,,,,
"	H2-Ob",,,,,,
"	Nsg2",,,,,,
"	Wfdc17",,,,,,
"	Setbp1",,,,,,
"	Gm13154",,,,,,
"	Sell",,,,,,
"	Luzp1",,,,,,
"	Rgs10",,,,,,
"	Hmgn3",,,,,,
"	S100a8",,,,,,
"	Zfp36",,,,,,
"	Lyz2",,,,,,
"	Odc1",,,,,,
"	Cirbp",,,,,,
"	Igkv12-44",,,,,,
"	Elovl6",,,,,,
"	Jun",,,,,,
"	Fos",,,,,,
"	Ext1",,,,,,
"	Sdc4",,,,,,
"	Pkp4",,,,,,
"	Ikzf2",,,,,,
"	Tox2",,,,,,
"	Mgrn1",,,,,,
"	Ly6d",,,,,,
"	Tspan32",,,,,,
"	Fosb",,,,,,
"	Ccdc126",,,,,,
"	Cxcr5",,,,,,
"	Ngp",,,,,,
"	Cybb",,,,,,
"	Ssh2",,,,,,
"	Ccr6",,,,,,
"	Gm16225",,,,,,
"	Slc43a1",,,,,,
"	Aff3",,,,,,
"	Pde8a",,,,,,
"	Camk2d",,,,,,
"	Tmlhe",,,,,,
"	Tnfsf8",,,,,,
"	P2rx4",,,,,,
"	Lars2",,,,,,
"	Pou2af1",,,,,,
"	Adk",,,,,,
"	Nek7",,,,,,
"	Bzw2",,,,,,
"	Gm11998",,,,,,
