gene_name,,,,,,
"	Ptpn4",,,,,,
"	Ccr2",,,,,,
"	Hsph1",,,,,,
"	Gm13157",,,,,,
"	Gm20559",,,,,,
"	Itgax",,,,,,
"	Gm13139",,,,,,
"	Gm4208",,,,,,
"	Swap70",,,,,,
"	Tktl1",,,,,,
"	Efhd2",,,,,,
"	Slc15a2",,,,,,
"	S100a6",,,,,,
"	Padi2",,,,,,
"	Thy1",,,,,,
"	Gm26614",,,,,,
"	Hrsp12",,,,,,
"	Galnt3",,,,,,
"	Ddx28",,,,,,
"	Il7r",,,,,,
"	Col23a1",,,,,,
"	Itga1",,,,,,
"	Txnip",,,,,,
"	AA467197",,,,,,
"	1700017B05Rik",,,,,,
"	Gm15518",,,,,,
"	Errfi1",,,,,,
"	Gm43775",,,,,,
"	Hip1",,,,,,
"	F2r",,,,,,
"	Id2",,,,,,
"	1810037I17Rik",,,,,,
"	Acsbg1",,,,,,
"	Xcr1",,,,,,
"	Prkd3",,,,,,
"	Emp1",,,,,,
"	Gramd1a",,,,,,
"	Amica1",,,,,,
"	Anxa1",,,,,,
"	Sub1",,,,,,
"	Sgk1",,,,,,
"	Prf1",,,,,,
"	Tomm5",,,,,,
"	H2-Q10",,,,,,
"	Nhsl2",,,,,,
"	Nrp1",,,,,,
"	Ier3",,,,,,
"	Cd55",,,,,,
"	Dock5",,,,,,
"	Itgam",,,,,,
"	Sema4a",,,,,,
"	Fam160a2",,,,,,
"	Rell1",,,,,,
"	Ccdc180",,,,,,
"	Dgkh",,,,,,
"	P2ry12",,,,,,
"	Slc2a3",,,,,,
"	Tspan2",,,,,,
"	Abracl",,,,,,
"	Enpp4",,,,,,
"	Paqr7",,,,,,
"	Atp2b4",,,,,,
"	Trdv4",,,,,,
"	Gm28942",,,,,,
"	Kcnq1",,,,,,
"	Rasl11a",,,,,,
"	Tnfrsf1b",,,,,,
"	Kbtbd3",,,,,,
"	Maoa",,,,,,
"	Kcnk6",,,,,,
"	Slco3a1",,,,,,
"	Adam8",,,,,,
"	Tle1",,,,,,
"	Med12l",,,,,,
"	Pcyt1a",,,,,,
"	Pik3r5",,,,,,
"	Gm42722",,,,,,
"	Jrk",,,,,,
"	Spef2",,,,,,
"	Pacsin2",,,,,,
"	Kctd20",,,,,,
"	Wfikkn2",,,,,,
"	Mal",,,,,,
"	Mrpl33",,,,,,
"	Dcun1d3",,,,,,
"	Pgm2l1",,,,,,
"	Hdac7",,,,,,
"	S100a13",,,,,,
"	Trip4",,,,,,
"	2610020H08Rik",,,,,,
"	S100a10",,,,,,
"	Fam102a",,,,,,
"	Sema4f",,,,,,
"	Kcnk5",,,,,,
"	S1pr4",,,,,,
"	Hspa8",,,,,,
"	Tmem229b",,,,,,
"	1500009L16Rik",,,,,,
"	Clcn5",,,,,,
"	Plod1",,,,,,
"	Wdr95",,,,,,
"	P2ry13",,,,,,
"	Gucd1",,,,,,
"	Mprip",,,,,,
"	Rapgef3",,,,,,
"	Sytl2",,,,,,
"	Col7a1",,,,,,
"	Adam11",,,,,,
"	Mkks",,,,,,
"	Celsr3",,,,,,
"	Il18r1",,,,,,
"	Prss30",,,,,,
"	Ctnna1",,,,,,
"	Ret",,,,,,
"	Atp8b4",,,,,,
"	Rab6b",,,,,,
"	A430078G23Rik",,,,,,
"	Mybpc3",,,,,,
"	Neurl1b",,,,,,
"	Cript",,,,,,
"	Slc4a5",,,,,,
"	Col2a1",,,,,,
"	8030474K03Rik",,,,,,
"	Mxi1",,,,,,
"	Pelo",,,,,,
"	Slco4a1",,,,,,
"	Bahcc1",,,,,,
"	Gm26811",,,,,,
"	Rbx1",,,,,,
"	Kif17",,,,,,
"	BC024139",,,,,,
"	Mroh4",,,,,,
"	Dynll1",,,,,,
"	Rasa3",,,,,,
"	Aire",,,,,,
"	Dhx16",,,,,,
"	Nova1",,,,,,
"	Qpct",,,,,,
"	Trim36",,,,,,
"	Card6",,,,,,
"	Cep170b",,,,,,
"	Nlrp6",,,,,,
"	Spire1",,,,,,
"	Clcn2",,,,,,
"	Rnf144a",,,,,,
"	Esyt1",,,,,,
"	Gpr68",,,,,,
"	Lzts3",,,,,,
"	Dnajc15",,,,,,
"	Ier3ip1",,,,,,
"	Cmah",,,,,,
"	Nfasc",,,,,,
"	A730011C13Rik",,,,,,
"	Lman2l",,,,,,
"	Mrps33",,,,,,
"	Aatk",,,,,,
"	Higd1a",,,,,,
"	Robo3",,,,,,
"	Adamts14",,,,,,
"	Dse",,,,,,
"	Dennd4a",,,,,,
"	Spns2",,,,,,
"	Gmfb",,,,,,
"	Gpihbp1",,,,,,
