gene_name,,,,,,
"	Ccr2",,,,,,
"	Ptpn4",,,,,,
"	Cx3cr1",,,,,,
"	Id2",,,,,,
"	Tktl1",,,,,,
"	Anxa1",,,,,,
"	Wdr95",,,,,,
"	Gzma",,,,,,
"	Gzmb",,,,,,
"	Itgax",,,,,,
"	Gm13157",,,,,,
"	Gm4208",,,,,,
"	Itga1",,,,,,
"	Hrsp12",,,,,,
"	Cript",,,,,,
"	Fasl",,,,,,
"	Sytl2",,,,,,
"	AA467197",,,,,,
"	Dynll1",,,,,,
"	Glrx",,,,,,
"	Rasl11a",,,,,,
"	P2ry12",,,,,,
"	S100a6",,,,,,
"	Klrk1",,,,,,
"	Cd86",,,,,,
"	Gm15518",,,,,,
"	S100a10",,,,,,
"	2610020H08Rik",,,,,,
"	F2r",,,,,,
"	Tomm5",,,,,,
"	Tmem163",,,,,,
"	Prf1",,,,,,
"	F2rl2",,,,,,
"	Gm20559",,,,,,
"	Klrg1",,,,,,
"	G0s2",,,,,,
"	Entpd1",,,,,,
"	Cib2",,,,,,
"	5430427O19Rik",,,,,,
"	Ccl3",,,,,,
"	4930486L24Rik",,,,,,
"	Gm10522",,,,,,
"	E230016K23Rik",,,,,,
"	BC094916",,,,,,
"	Eef1e1",,,,,,
"	Gm26614",,,,,,
"	Ccdc180",,,,,,
"	Fam188a",,,,,,
"	Gm15473",,,,,,
"	Sgk1",,,,,,
"	Txndc5",,,,,,
"	Smpdl3b",,,,,,
"	Prdm1",,,,,,
"	Ctla2b",,,,,,
"	Rgcc",,,,,,
"	Trdv4",,,,,,
"	Rfesd",,,,,,
"	Fam204a",,,,,,
"	Gm13139",,,,,,
"	Ufm1",,,,,,
"	Lilr4b",,,,,,
"	Ccl4",,,,,,
"	Sike1",,,,,,
"	Trip4",,,,,,
"	Dock5",,,,,,
"	Chil5",,,,,,
"	Lpar6",,,,,,
"	Pole4",,,,,,
"	Gabarapl2",,,,,,
"	Gsg2",,,,,,
"	Abracl",,,,,,
"	Efhd2",,,,,,
"	Ngly1",,,,,,
"	Crybb1",,,,,,
"	2310031A07Rik",,,,,,
"	Socs2",,,,,,
"	Phf11b",,,,,,
"	Galnt3",,,,,,
"	Hsph1",,,,,,
"	Klrd1",,,,,,
"	Hopx",,,,,,
"	Cxcr6",,,,,,
"	Cd47",,,,,,
"	Sub1",,,,,,
"	1110059G10Rik",,,,,,
"	Cd55",,,,,,
"	Errfi1",,,,,,
"	Mrpl32",,,,,,
"	1700017B05Rik",,,,,,
"	Ier3",,,,,,
"	Lamc1",,,,,,
"	Ncald",,,,,,
"	Pycard",,,,,,
"	4930453N24Rik",,,,,,
"	Ap1s2",,,,,,
"	Xcr1",,,,,,
"	Coa6",,,,,,
"	Serpini1",,,,,,
"	Ccrl2",,,,,,
"	Fcgr2b",,,,,,
"	Mrpl51",,,,,,
"	Gm12253",,,,,,
"	Ccl5",,,,,,
"	Gm11707",,,,,,
"	Akr1c13",,,,,,
"	Pnrc2",,,,,,
"	Commd8",,,,,,
"	Selk",,,,,,
"	Lsm8",,,,,,
"	Srp14",,,,,,
"	Srsf7",,,,,,
"	Cd48",,,,,,
"	Havcr2",,,,,,
"	Mkks",,,,,,
"	Txndc17",,,,,,
"	Itgam",,,,,,
"	Nqo2",,,,,,
"	Lmntd1",,,,,,
"	1810037I17Rik",,,,,,
"	Actn2",,,,,,
"	Rbx1",,,,,,
"	Gng2",,,,,,
"	Fgl2",,,,,,
"	Pgm1",,,,,,
"	2900041M22Rik",,,,,,
"	2410004B18Rik",,,,,,
"	C1d",,,,,,
"	Gstm5",,,,,,
"	Txndc9",,,,,,
"	Il15",,,,,,
"	Sgk3",,,,,,
"	Golm1",,,,,,
"	Tmem33",,,,,,
"	Dennd4a",,,,,,
"	1500009L16Rik",,,,,,
"	Dkkl1",,,,,,
"	Lxn",,,,,,
"	Klk8",,,,,,
"	S100a13",,,,,,
"	Snx10",,,,,,
"	Lgals3",,,,,,
"	Dennd5a",,,,,,
"	Ptpn2",,,,,,
"	Tmsb4x",,,,,,
"	Slamf7",,,,,,
"	C1galt1c1",,,,,,
"	Smim11",,,,,,
"	Fam103a1",,,,,,
"	Ccr5",,,,,,
"	Swap70",,,,,,
"	Stard10",,,,,,
"	Psph",,,,,,
"	Pyhin1",,,,,,
"	Ccl9",,,,,,
"	Nhsl2",,,,,,
"	Cycs",,,,,,
"	Atp5h",,,,,,
"	Polr3k",,,,,,
"	Mrpl13",,,,,,
"	Sar1b",,,,,,
"	Dubr",,,,,,
"	Sept11",,,,,,
"	Rcbtb2",,,,,,
"	Pik3r5",,,,,,
"	Sap30",,,,,,
"	2010111I01Rik",,,,,,
"	Samhd1",,,,,,
"	A430078G23Rik",,,,,,
"	Mob4",,,,,,
"	Myo3b",,,,,,
"	Immp1l",,,,,,
"	A430046D13Rik",,,,,,
"	Dnajc15",,,,,,
"	Plek",,,,,,
"	Serp2",,,,,,
"	St3gal6",,,,,,
"	Tmem208",,,,,,
"	Med21",,,,,,
"	Srp19",,,,,,
"	Amica1",,,,,,
"	Ccnc",,,,,,
"	Dusp22",,,,,,
"	Mrps33",,,,,,
"	Trbv3",,,,,,
"	Ubxn2b",,,,,,
"	Pls1",,,,,,
"	5730508B09Rik",,,,,,
"	Chmp5",,,,,,
"	Crot",,,,,,
"	Trappc2",,,,,,
"	Coro2a",,,,,,
"	Fgfr1op2",,,,,,
"	Ormdl1",,,,,,
"	Ctla2a",,,,,,
"	Pdcd10",,,,,,
"	Qpct",,,,,,
"	Rsg1",,,,,,
"	Mycbp",,,,,,
"	l7Rn6",,,,,,
"	Mrps23",,,,,,
"	Cldnd1",,,,,,
"	Ddx28",,,,,,
"	2610001J05Rik",,,,,,
"	2900076A07Rik",,,,,,
"	Papola",,,,,,
"	Prorsd1",,,,,,
"	Lyrm5",,,,,,
"	Cd200r4",,,,,,
"	Pqlc3",,,,,,
"	Fhl2",,,,,,
"	Padi2",,,,,,
"	Ak6",,,,,,
"	D16Ertd472e",,,,,,
"	Fosl2",,,,,,
"	Nme3",,,,,,
"	2810002D19Rik",,,,,,
"	Mis18a",,,,,,
"	3110056K07Rik",,,,,,
"	Clic4",,,,,,
"	Dnajc24",,,,,,
"	Gusb",,,,,,
"	B3glct",,,,,,
"	Car5b",,,,,,
"	Dgkh",,,,,,
"	Klrc1",,,,,,
