gene_name,,,,,,
"	Gm13225",,,,,,
"	Gm10036",,,,,,
"	P2rx7",,,,,,
"	Tspan3",,,,,,
"	Dennd2d",,,,,,
"	Klk1b9",,,,,,
"	As3mt",,,,,,
"	Tacstd2",,,,,,
"	Pdzk1ip1",,,,,,
"	Gm14718",,,,,,
"	Sell",,,,,,
"	Asap1",,,,,,
"	A630023P12Rik",,,,,,
"	Klk1b27",,,,,,
"	Il2",,,,,,
"	Ckb",,,,,,
"	Cd200",,,,,,
"	Cirbp",,,,,,
"	Igkv8-30",,,,,,
"	H2-Ob",,,,,,
"	Cd22",,,,,,
"	Fam101b",,,,,,
"	Adk",,,,,,
"	Trat1",,,,,,
"	Ephx1",,,,,,
"	Id3",,,,,,
"	Nsg2",,,,,,
"	Tspan32",,,,,,
"	Iglv1",,,,,,
"	Cd72",,,,,,
"	Dapl1",,,,,,
"	Aicda",,,,,,
"	Tmem108",,,,,,
"	Gm13154",,,,,,
"	Cd81",,,,,,
"	Izumo1r",,,,,,
"	Tmlhe",,,,,,
"	Tnfsf8",,,,,,
"	P2rx4",,,,,,
"	Ccdc126",,,,,,
"	Cd200r1",,,,,,
"	Il23r",,,,,,
"	Nfkbia",,,,,,
"	Ccr7",,,,,,
"	H2-Aa",,,,,,
"	Junb",,,,,,
"	Ppp1r14b",,,,,,
"	BC035044",,,,,,
"	Pld4",,,,,,
"	Iglc1",,,,,,
"	Dhrs3",,,,,,
"	Cnr2",,,,,,
"	Rgs10",,,,,,
"	Usp6nl",,,,,,
"	Spo11",,,,,,
"	Bphl",,,,,,
"	Tnfrsf13b",,,,,,
"	Slamf6",,,,,,
"	Gm28809",,,,,,
"	Mgrn1",,,,,,
"	Ankrd55",,,,,,
"	Elovl6",,,,,,
"	Pkp4",,,,,,
"	Setbp1",,,,,,
"	Klrb1f",,,,,,
"	Btf3l4",,,,,,
"	Rab32",,,,,,
"	Casp4",,,,,,
"	Aff3",,,,,,
"	St6gal1",,,,,,
"	Ikzf2",,,,,,
"	Ms4a4c",,,,,,
"	Nr4a1",,,,,,
"	Ccr6",,,,,,
"	Adgrg5",,,,,,
"	Samd3",,,,,,
"	Tnfrsf4",,,,,,
"	Odc1",,,,,,
"	Abi3",,,,,,
"	Slc43a1",,,,,,
"	Ppp1r15a",,,,,,
"	Rnf157",,,,,,
"	Gm13251",,,,,,
"	Cxcr4",,,,,,
"	Dus2",,,,,,
"	Ighd",,,,,,
"	Klk1b11",,,,,,
"	Chst2",,,,,,
"	Ctss",,,,,,
"	C1qb",,,,,,
"	Tank",,,,,,
"	Iglc2",,,,,,
